,CustomerID,BikeBuyer,AvgMonthSpend,MiddleName,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,PhoneNumber,BirthDate,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,CountryRegionName_Australia,CountryRegionName_Canada,CountryRegionName_France,CountryRegionName_Germany,CountryRegionName_United Kingdom,CountryRegionName_United States,Education_Bachelors,Education_Graduate Degree,Education_High School,Education_Partial College,Education_Partial High School
2705,16798,1,50.4,A,9613 Smiling Tree Court,0,Coronado,California,92118,126-555-0160,04-05-1968,Skilled Manual,0,0,1,Medium,1,2,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2706,23370,1,54.74,A,4265 Ashwood Drive,0,Issaquah,Washington,98027,790-555-0125,19-07-1983,Management,0,1,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2707,17973,1,48.23,A,"157, chaussée de Tournai",0,Paris,Seine (Paris),75012,1 (11) 500 555-0180,15-06-1988,Skilled Manual,1,0,0,,0,1,Low,06-03-2017,0,0,1,0,0,0,1,0,0,0,0
2708,18960,0,55.24,A,9882 Clay Rde,0,Novato,California,94947,969-555-0195,05-10-1982,Manual,1,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2709,14479,0,54.56,J,205 Choctaw Court,0,Woodland Hills,California,91364,737-555-0151,20-09-1956,Clerical,0,1,1,Low,1,1,Medium,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2710,22870,1,52.91,M,"28, place de la Concorde",0,Cergy,Val d'Oise,95000,1 (11) 500 555-0180,15-11-1998,Skilled Manual,0,1,0,Medium,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
2711,22462,1,51.3,A,Winterfeldtstr 3539,0,Duesseldorf,Hessen,40605,1 (11) 500 555-0170,05-01-1988,Skilled Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
2712,11795,0,50.44,A,4303 Athene Drive,0,Downey,California,90241,667-555-0136,15-02-1989,Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2713,18659,1,51.66,A,5834 Vloching Circle,0,Los Angeles,California,90012,943-555-0196,03-06-1976,Management,0,0,1,Medium,0,1,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2714,12555,1,50.48,K,"2, rue de Cambrai",0,Roubaix,Nord,59100,1 (11) 500 555-0191,02-02-1959,Clerical,1,0,1,Medium,0,3,Medium,06-03-2017,0,0,1,0,0,0,1,0,0,0,0
2715,11023,1,51.24,M,4499 Valley Crest,0,Bellflower,California,90706,452-555-0188,11-10-1998,Management,1,0,0,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2716,23035,1,50.87,A,6920 Merriewood Drive,0,Newport Beach,California,92625,987-555-0181,11-09-1981,Management,0,0,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2717,20421,1,48.52,C,6064 Madrid,0,Bellflower,California,90706,656-555-0189,18-07-2000,Skilled Manual,0,1,0,Medium,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,0,1
2718,28084,0,51.77,A,9761 Fox Way,0,Berkeley,California,94704,366-555-0123,22-08-1988,Management,1,1,0,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2719,20319,1,56.46,A,6395 Deermeadow Way,0,Burien,Washington,98168,272-555-0110,06-11-1991,Professional,1,0,1,Low,1,1,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2720,18995,1,53.96,A,4956 Norcross Lane,0,Bellflower,California,90706,734-555-0132,02-05-1967,Clerical,0,1,1,Medium,0,1,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2721,28452,1,50.56,I,"3666, rue des Bouchers",0,Saint-Denis,Seine Saint Denis,93400,1 (11) 500 555-0116,03-11-1981,Management,0,1,1,Medium,0,0,High,06-03-2017,0,0,1,0,0,0,1,0,0,0,0
2722,13605,0,54.74,Jan,"26, avenue de Malakoff",0,Metz,Moselle,57000,1 (11) 500 555-0179,18-11-1969,Skilled Manual,1,0,1,Low,0,2,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
2723,26484,1,53.09,E,2761 Clyde Street,0,Bellflower,California,90706,980-555-0146,03-04-1966,Skilled Manual,1,1,1,Low,1,1,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2724,13601,1,50.63,N,Berliner Platz 499,0,Berlin,Saarland,12311,1 (11) 500 555-0168,06-05-1970,Clerical,0,0,1,Medium,0,2,Medium,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
2725,28983,0,48,A,660 West M Street,0,Bellflower,California,90706,824-555-0128,28-07-1961,Manual,1,1,1,,0,1,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2726,27532,0,49.03,A,1596 Bryce Dr,0,Lynnwood,Washington,98036,713-555-0121,05-04-1984,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2727,13466,0,49.69,A,1064 Armstrong Rd.,0,Langley,British Columbia,V3A 4R2,980-555-0197,20-06-1980,Manual,1,0,1,,1,2,Low,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
2728,24453,1,55.24,J,887 Concord Blvd.,0,Newcastle,New South Wales,2300,1 (11) 500 555-0119,25-03-1984,Management,0,1,1,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2729,26304,1,51.6,A,283 Cadloni,0,Bellingham,Washington,98225,115-555-0179,02-07-1990,Management,0,0,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2730,23609,0,50.94,M,"855, rue Basse-du-Rocher",0,Courbevoie,Hauts de Seine,92400,1 (11) 500 555-0197,12-05-1964,Skilled Manual,1,1,1,Medium,0,1,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
2731,22030,1,52.81,A,2137 Carlotta,0,Seaford,Victoria,3198,1 (11) 500 555-0144,22-05-1960,Professional,0,0,1,,0,2,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2732,28529,0,51.9,L,"119, rue Faubourg St Antoine",0,Orleans,Loiret,45000,1 (11) 500 555-0189,08-06-1988,Clerical,0,1,0,Medium,0,0,Medium,06-03-2017,0,0,1,0,0,0,0,0,0,1,0
2733,11928,0,50.92,M,8487 Amador,0,El Cajon,California,92020,693-555-0146,07-09-1998,Management,0,0,0,,0,0,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2734,24505,1,52.63,A,8612 Pembrook Court,0,Perth,South Australia,6006,1 (11) 500 555-0161,11-12-1963,Management,1,0,1,,1,2,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2735,27582,0,45.8,A,1362 Geary Road,0,Brisbane,Queensland,4000,1 (11) 500 555-0183,12-03-1990,Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2736,11126,1,61.82,A,57 Wolf Way,0,North Ryde,New South Wales,2113,1 (11) 500 555-0155,07-04-1969,Skilled Manual,1,0,1,,1,2,Low,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
2737,21867,1,49.37,A,"5501, rue Lauriston",0,Saint-Denis,Seine Saint Denis,93400,227-555-0100,14-11-1967,Skilled Manual,1,0,1,Medium,1,2,Low,06-03-2017,0,0,1,0,0,0,0,0,0,0,1
2738,11719,1,55.96,P,2850 D Bel Air Dr,0,Cliffside,British Columbia,V8Y 1L1,397-555-0128,08-05-1980,Skilled Manual,1,0,1,Low,2,2,Low,06-03-2017,0,1,0,0,0,0,0,0,1,0,0
2739,15234,0,48.7,C,4201 Logan Court,0,Springwood,New South Wales,2777,1 (11) 500 555-0119,25-07-1978,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2740,17078,0,49,J,3171 Jeanne Circle,0,Darlinghurst,New South Wales,2010,1 (11) 500 555-0195,05-08-1983,Manual,0,1,0,,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2741,28029,1,52.12,M,4188 Lodge Dr.,0,Burbank,California,91502,462-555-0193,26-11-1967,Clerical,1,0,1,Low,1,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2742,17519,0,48.55,C,8505 Fall Creek,0,Milwaukie,Oregon,97222,719-555-0165,22-08-1994,Skilled Manual,0,0,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2743,28991,1,53.04,E,4322 Conifer Court,0,Beaverton,Oregon,97005,668-555-0141,20-01-1967,Clerical,1,1,1,Medium,1,1,Medium,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2744,27641,1,53.69,A,3740 Azalea Avenue,0,El Cajon,California,92020,299-555-0161,10-05-1982,Clerical,0,1,1,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2745,28030,1,49.81,A,3567 Sierra Street,0,Beaverton,Oregon,97005,226-555-0143,05-10-1967,Skilled Manual,1,1,1,Medium,1,1,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2746,14744,1,55.69,L,1629 Green View Court,0,Burien,Washington,98168,110-555-0172,26-08-1975,Management,1,0,1,Medium,1,2,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2747,27225,1,58.32,L,5018 Rio Blanco Dr.,0,Santa Cruz,California,95062,123-555-0129,08-05-1977,Clerical,1,0,1,Medium,1,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2748,24208,0,46.53,S,"25, rue de Cambrai",0,Paris,Seine (Paris),75007,1 (11) 500 555-0190,03-03-1989,Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,1,0,0,0,0,1,0,0,0
2749,16891,1,49.01,A,6155 Wilbur Drive,0,National City,California,91950,177-555-0155,09-11-1974,Skilled Manual,0,0,1,,0,2,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2750,15301,0,53.93,A,6538 Camelback Road,0,Colma,California,94014,673-555-0145,19-02-1992,Professional,0,1,1,Low,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2751,12310,0,47.47,A,1545 Bannock Ct.,0,Gloucestershire,England,GL7 1RY,1 (11) 500 555-0162,11-07-1974,Skilled Manual,0,1,1,Medium,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,1,0,0
2752,27560,1,48.43,M,9011 Blackburn Ct.,0,Oak Bay,British Columbia,V8P,259-555-0112,13-01-1980,Skilled Manual,0,0,1,Medium,2,2,Low,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
2753,15367,0,48.96,L,9739 Benedict Court,0,Portland,Oregon,97205,672-555-0186,05-01-1984,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2754,29407,0,44.33,A,9021 Onley Dr,0,Cheltenham,England,GL50,978-555-0100,11-05-1996,Manual,0,0,0,Low,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,1,0,0
2755,18881,1,49.51,A,800 Treeline Drive,0,Oregon City,Oregon,97045,311-555-0111,07-02-1961,Manual,0,0,1,Low,2,2,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2756,23411,1,54.06,A,1197 Santa Barbara,0,North Ryde,New South Wales,2113,1 (11) 500 555-0197,24-02-1988,Clerical,1,1,0,Medium,0,0,Medium,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2757,24685,1,60.16,E,4240 El Campo Ct,0,Lincoln Acres,California,91950,993-555-0127,03-06-1971,Management,1,0,1,Medium,0,2,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2758,28506,1,53.99,L,"14, allée des Princes",0,Les Ulis,Essonne,91940,1 (11) 500 555-0133,04-11-1980,Management,0,1,1,Medium,0,0,High,06-03-2017,0,0,1,0,0,0,0,1,0,0,0
2759,12362,0,53.78,A,2662 Limewood Place,0,Lemon Grove,California,91945,677-555-0112,06-07-1961,Clerical,1,1,1,Low,0,1,Medium,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2760,22273,1,52.22,M,417 Silver Oak Pl,0,Chula Vista,California,91910,152-555-0182,08-09-1985,Professional,0,1,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2761,16226,0,44.72,M,4190 Trujillo,0,Sedro Woolley,Washington,98284,917-555-0110,23-05-1973,Manual,0,0,1,,2,2,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2762,24490,0,49.02,J,1996 Sand Pointe Lane,0,Bremerton,Washington,98312,451-555-0199,06-04-2000,Skilled Manual,1,0,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2763,20619,0,55.16,C,8831 Cloverleaf Circle,0,Seaford,Victoria,3198,1 (11) 500 555-0115,11-05-1991,Professional,1,1,1,Low,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2764,11898,1,51.77,T,9377 Ash Lane,0,Brisbane,Queensland,4000,1 (11) 500 555-0118,03-07-1990,Professional,0,0,1,,1,1,High,06-03-2017,1,0,0,0,0,0,0,1,0,0,0
2765,24521,0,51.85,A,33 RiverRock Dr,0,Kirkland,Washington,98033,999-555-0183,12-09-1992,Skilled Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2766,28765,0,51.02,A,4451 Larkin Dr.,0,San Carlos,California,94070,737-555-0112,25-02-1994,Management,0,0,1,Low,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2767,22277,0,52.1,A,4046 Maywood Lane,0,Port Orchard,Washington,98366,714-555-0177,25-07-1985,Skilled Manual,0,1,0,Medium,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2768,23159,1,51.76,A,5697 Alovera Road,0,Beverly Hills,California,90210,636-555-0191,02-01-1991,Professional,1,0,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2769,23615,1,55.84,A,1446 Partridge Dr,0,Wokingham,England,RG41 1QW,1 (11) 500 555-0149,13-04-1965,Management,0,0,1,,1,2,High,06-03-2017,0,0,0,0,1,0,1,0,0,0,0
2770,24377,1,53.09,W,6509 Cedar St.,0,Melbourne,Victoria,3000,1 (11) 500 555-0127,24-09-1988,Management,1,1,0,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2771,27692,1,52.3,A,6214 Piedra Dr.,0,Hervey Bay,Queensland,4655,1 (11) 500 555-0142,04-06-1987,Professional,1,0,1,Medium,0,2,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2772,15778,1,57.79,S,9008 Creekside Drive,0,Everett,Washington,98201,528-555-0143,10-05-1977,Skilled Manual,1,1,1,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2773,23024,1,51.99,A,6405 G St.,0,Lebanon,Oregon,97355,330-555-0124,14-02-1982,Skilled Manual,0,0,1,Low,1,2,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2774,25000,1,51.48,A,9018 Valley Crest Drive,0,Seattle,Washington,98104,851-555-0152,18-10-1999,Clerical,0,1,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2775,28658,1,50.72,E,8115 Royal Links Ct,0,Lakewood,California,90712,765-555-0175,20-05-1989,Manual,0,1,0,,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2776,19661,1,50.09,A,4866 Sequoia Woods Pl.,0,Metchosin,British Columbia,V9,432-555-0179,25-02-1988,Clerical,1,1,0,Low,0,0,Medium,06-03-2017,0,1,0,0,0,0,1,0,0,0,0
2777,19693,0,51.19,A,8421 St. Francis,0,Vancouver,British Columbia,V7L 4J4,363-555-0115,28-12-1982,Management,0,0,1,Medium,0,2,High,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
2778,18892,1,47.81,K,4496 Hurlstone Ct.,0,Colma,California,94014,133-555-0121,16-11-1997,Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2779,28431,0,49.29,A,"7, rue de la Centenaire",0,Lille,Nord,59000,1 (11) 500 555-0131,23-11-1995,Skilled Manual,1,0,0,,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,0,0,1
2780,23198,0,54.4,L,457 Longbrook Way,0,Beaverton,Oregon,97005,526-555-0114,09-09-1985,Professional,0,1,1,Low,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2781,16270,1,55.7,A,Hansaallee 5989,0,Berlin,Hessen,14129,1 (11) 500 555-0193,10-06-1986,Management,1,0,1,Medium,1,2,High,06-03-2017,0,0,0,1,0,0,1,0,0,0,0
2782,26087,0,49.52,H,1820 St. Andrews Dr.,0,Milwaukie,Oregon,97222,895-555-0178,27-07-1981,Clerical,0,0,1,Low,0,2,Medium,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2783,15711,1,52.84,A,6753 Mines Road,0,Cambridge,England,CB4 4BZ,1 (11) 500 555-0193,02-07-1968,Manual,1,0,1,Low,1,2,Low,06-03-2017,0,0,0,0,1,0,0,0,1,0,0
2784,15813,1,49.9,A,3767 View Dr.,0,Redwood City,California,94063,358-555-0115,02-08-1996,Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2785,19358,1,49.71,J,"51, rue Henri Gagnon",0,Saint Germain en Laye,Yveline,78100,1 (11) 500 555-0115,18-06-1998,Manual,1,1,0,,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
2786,28049,1,57.24,T,1809 Candellero Dr.,0,Oakland,California,94611,965-555-0186,25-10-1970,Clerical,1,1,1,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2787,11194,0,45.77,R,872 Mark Twain Dr,0,Palo Alto,California,94303,266-555-0112,10-06-1965,Manual,0,0,1,Low,0,2,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2788,25627,1,55.58,L,5146 California Street,0,Warrington,England,WA1,1 (11) 500 555-0123,24-03-1984,Skilled Manual,1,0,1,Low,1,2,Low,06-03-2017,0,0,0,0,1,0,0,0,1,0,0
2789,19657,0,52.74,A,7034 Petarct,0,Renton,Washington,98055,648-555-0129,22-03-1992,Clerical,0,1,0,Low,0,0,Medium,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2790,25822,1,50.69,M,5551 Silverado Dr.,0,Springwood,New South Wales,2777,1 (11) 500 555-0120,24-01-1993,Clerical,1,0,0,Medium,0,0,Medium,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
2791,27066,0,51.68,A,2668 Trailview Circle,0,National City,California,91950,740-555-0127,26-12-1993,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2792,26063,1,59.3,P,2253 Firestone Dr.,0,Bellingham,Washington,98225,161-555-0142,13-07-1984,Management,1,0,1,Medium,0,1,High,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2793,28752,1,51.59,A,Alderstr 3955,0,Berlin,Hessen,12171,1 (11) 500 555-0171,17-11-1992,Clerical,1,1,0,Medium,0,0,Medium,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
2794,23071,1,51.61,A,9950 Edward Ave,0,Concord,California,94519,870-555-0130,08-06-1960,Skilled Manual,0,0,1,Medium,1,2,Low,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2795,28624,1,57.51,S,2140 Clifford Court,0,Langford,British Columbia,V9,345-555-0199,25-07-1978,Clerical,1,1,1,Medium,0,0,Medium,06-03-2017,0,1,0,0,0,0,0,0,0,1,0
2796,28702,0,49.97,A,Auf dem Ufer 164,0,Duesseldorf,Hessen,40434,1 (11) 500 555-0184,06-08-1989,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,1,0,0,0,1,0,0,0
2797,21946,0,49.91,A,24 Roslyn Drive,0,Port Macquarie,New South Wales,2444,1 (11) 500 555-0199,03-01-1989,Clerical,0,0,1,Low,0,1,Medium,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2798,16536,1,48.6,A,"10257, avenue de l´Europe",0,Saint-Denis,Seine Saint Denis,93400,1 (11) 500 555-0140,22-07-1980,Manual,0,1,0,,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
2799,23001,1,52.5,A,5626 Mt. View Drive,0,Beaverton,Oregon,97005,982-555-0119,24-01-1987,Management,1,1,1,Medium,0,0,High,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2800,11540,1,56.84,C,7615 Buena Vista,0,Coronado,California,92118,535-555-0131,28-01-1979,Management,1,1,1,Low,0,0,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2801,22966,0,52.78,L,1604 Crown Court,0,Warrnambool,Victoria,3280,1 (11) 500 555-0118,02-12-1976,Skilled Manual,0,1,1,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
2802,23939,1,53.12,N,"802, rue Descartes",0,Colomiers,Garonne (Haute),31770,1 (11) 500 555-0134,23-06-1982,Clerical,0,0,1,Medium,1,1,Medium,06-03-2017,0,0,1,0,0,0,1,0,0,0,0
2803,24476,0,46.94,A,2263 Terra Granada,0,Cranbourne,Victoria,3977,1 (11) 500 555-0124,19-03-1981,Manual,1,0,1,Low,0,2,Low,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
2804,26250,0,51.38,D,901 Newport Drive,0,Woodburn,Oregon,97071,194-555-0118,10-05-1974,Skilled Manual,1,1,1,,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2805,11451,0,54.75,L,3255 Olive Hill,0,Newcastle,New South Wales,2300,1 (11) 500 555-0142,09-11-1994,Management,1,1,0,Medium,0,0,High,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2806,18080,1,47.92,A,5042 Mining Rd,0,Novato,California,94947,676-555-0146,13-11-1967,Skilled Manual,0,0,1,Medium,0,2,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2807,16696,0,47.22,M,8310 MountainAire Pkwy.,0,Gold Coast,Queensland,4217,1 (11) 500 555-0159,11-02-1985,Manual,0,1,0,,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2808,26075,0,46.5,N,5872 Whiteaben Drive,0,Walla Walla,Washington,99362,409-555-0140,27-04-1983,Manual,0,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2809,21588,1,54.56,W,3519 Woodruff Lane,0,Burbank,California,91502,413-555-0122,03-02-1992,Professional,1,0,1,,1,1,High,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2810,14171,0,49.1,A,Königsteiner Straße 449,0,Frankfurt,Bayern,91480,1 (11) 500 555-0152,05-09-1964,Skilled Manual,0,1,1,Low,0,1,Low,06-03-2017,0,0,0,1,0,0,0,0,0,1,0
2811,28270,1,55.41,A,3727 Duck Horn Court,0,Walla Walla,Washington,99362,826-555-0171,26-03-1975,Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,0,0,1,0,0
2812,21685,1,52.35,A,3682 Jeff Ct.,0,Port Orchard,Washington,98366,978-555-0173,17-07-1994,Clerical,0,1,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,0,0,1,0
2813,13141,1,58.67,A,9746 Vallejo,0,Silverwater,New South Wales,2264,1 (11) 500 555-0130,08-10-1973,Clerical,1,0,1,,2,2,Medium,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2814,25738,0,45.34,L,Am Gallberg 48,0,Mühlheim,Hamburg,63151,1 (11) 500 555-0141,16-07-1979,Manual,0,0,1,,0,2,Low,06-03-2017,0,0,0,1,0,0,1,0,0,0,0
2815,12940,1,50.59,A,7202 Sun View Court,0,Santa Monica,California,90401,120-555-0163,24-03-1985,Skilled Manual,1,0,1,Medium,0,2,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2816,23178,0,50.73,A,1771 St. Germain Lane,0,Port Orchard,Washington,98366,623-555-0135,23-06-1987,Clerical,1,1,0,,0,0,Medium,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2817,14991,1,55.27,A,973 Broadway Street,0,Warrington,England,WA3 7BH,1 (11) 500 555-0135,26-02-1996,Management,1,1,0,,0,0,High,06-03-2017,0,0,0,0,1,0,0,0,0,1,0
2818,11695,1,49.66,A,8910 Hilltop Road,0,Beverly Hills,California,90210,164-555-0159,11-01-1984,Manual,1,0,0,,1,1,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2819,26539,0,53,A,5199 James Donlon Blvd,0,Burlingame,California,94010,330-555-0137,25-04-1988,Clerical,0,1,0,Low,0,0,Medium,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
2820,28703,0,52.53,W,6453 Castle Hill Road,0,London,England,E17 6JF,1 (11) 500 555-0194,08-05-1989,Professional,0,0,1,Low,0,1,High,06-03-2017,0,0,0,0,1,0,0,1,0,0,0
2821,20907,0,48.42,A,1728 Village Oaks Dr.,0,Milton Keynes,England,MK8 8DF,1 (11) 500 555-0180,21-11-1984,Manual,1,1,0,,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,0,0,1
2822,27630,0,53.36,A,6682 Fountainhead Ct.,0,Chula Vista,California,91910,133-555-0143,25-10-1983,Skilled Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2823,22942,0,50.9,M,6951 Harmony Way,0,Perth,South Australia,6006,1 (11) 500 555-0119,26-06-1980,Management,0,0,1,Medium,0,2,High,06-03-2017,1,0,0,0,0,0,0,0,0,1,0
2824,18632,0,47.92,A,9308 Green Valley Rd.,0,High Wycombe,England,HP10 9QY,1 (11) 500 555-0110,09-10-1991,Manual,1,1,0,Low,0,0,Low,06-03-2017,0,0,0,0,1,0,0,0,0,0,1
2825,13012,0,48.99,D,6534 Leslie Avenue,0,Goulburn,New South Wales,2580,1 (11) 500 555-0165,24-09-1985,Skilled Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,1,0,0,0,0
2826,23014,1,52.6,A,6762 Mission Blvd,0,Lane Cove,New South Wales,1597,1 (11) 500 555-0113,02-06-1966,Clerical,0,0,1,Medium,1,2,Medium,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
2827,23227,0,50.53,A,"8022, rue Lauriston",0,Chatou,Yveline,78400,1 (11) 500 555-0144,23-12-1992,Skilled Manual,0,1,0,Medium,0,0,Low,06-03-2017,0,0,1,0,0,0,0,0,1,0,0
2828,22900,1,49.65,G,2612 Berry Dr,0,Woodburn,Oregon,97071,402-555-0113,06-12-1978,Skilled Manual,1,1,0,Medium,0,0,Low,06-03-2017,0,0,0,0,0,1,1,0,0,0,0
2829,25357,0,48.37,E,4525 El Pueblo Pl.,0,Burlingame,California,94010,327-555-0132,23-07-1977,Manual,1,0,1,Low,0,2,Low,06-03-2017,0,0,0,0,0,1,0,0,0,0,1
2830,17511,0,47.38,C,2472 Alexander Place,0,North Sydney,New South Wales,2055,1 (11) 500 555-0147,11-10-1975,Manual,0,1,0,Low,0,0,Low,06-03-2017,1,0,0,0,0,0,0,0,1,0,0
2831,16460,0,54.21,A,6594 Bent Tree Lane,0,York,England,Y024 1GF,1 (11) 500 555-0139,17-11-1996,Clerical,0,1,0,Medium,0,0,Medium,06-03-2017,0,0,0,0,1,0,0,0,0,1,0
2832,17599,1,55.73,A,127 Daylight Pl.,0,Tacoma,Washington,98403,521-555-0166,09-11-1986,Clerical,1,0,1,Medium,1,1,Medium,06-03-2017,0,0,0,0,0,1,0,1,0,0,0
